company_id,company_name,industry,state,company_age_years,annual_revenue_cr,ebitda_cr,net_profit_cr,total_debt_cr,net_worth_cr,capacity_utilization_pct,employee_count,gst_turnover_cr,bank_credit_flow_cr,litigation_cases,auditor_flag,promoter_experience_years,past_default_flag,industry_risk_score,news_sentiment_score,collateral_value_cr,credit_rating,loan_amount_requested_cr,debt_to_ebitda,profit_margin_pct,gst_bank_gap_cr,collateral_coverage_ratio
1291,Corp_1291,IT Services,Gujarat,38,1025.82,48.64,80.98,16.78,887.3,59.4,1313,1011.05,1190.41,5,0,15,0,1,-3,55.16,AAA,23.61,0.34,7.89,-179.36,2.34
1292,Corp_1292,Steel,Tamil Nadu,37,842.67,141.87,-15.27,249.53,698.24,94.8,4009,831.14,438.04,1,0,24,0,8,-2,878.96,BB,161.51,1.76,-1.81,393.1,5.44
1293,Corp_1293,Infrastructure,Telangana,30,420.36,109.89,65.87,402.43,77.65,82.8,921,1119.59,505.23,1,0,4,0,5,-2,243.54,BB,61.98,3.66,15.67,614.36,3.93
1294,Corp_1294,Retail,Rajasthan,15,504.28,248.77,117.97,388.25,267.95,90.8,150,552.97,588.12,5,0,26,0,1,5,672.71,AAA,198.89,1.56,23.39,-35.15,3.38
1295,Corp_1295,Chemicals,Uttar Pradesh,32,496.21,136.57,117.45,17.65,663.93,44.7,2543,256.61,729.43,6,0,24,0,6,2,75.22,A,94.07,0.13,23.67,-472.82,0.8
1296,Corp_1296,Textiles,Delhi,17,448.58,52.34,35.93,21.81,272.91,86.7,1433,585.82,428.55,4,0,5,0,8,1,126.48,AAA,261.39,0.42,8.01,157.27,0.48
1297,Corp_1297,Auto Components,Maharashtra,14,292.08,31.89,45.93,142.66,162.39,40.3,2752,830.06,222.84,0,0,18,0,1,3,46.25,AAA,96.73,4.47,15.73,607.22,0.48
1298,Corp_1298,Retail,Haryana,35,648.72,72.9,27.48,414.41,829.0,38.5,4058,123.56,736.84,0,1,32,0,2,1,871.29,BBB,123.66,5.68,4.24,-613.28,7.05
1299,Corp_1299,Chemicals,Haryana,30,301.03,92.07,59.13,582.41,527.8,38.3,4237,1021.64,518.81,2,0,3,0,3,-5,416.08,AA,181.94,6.33,19.64,502.83,2.29
1300,Corp_1300,Retail,Telangana,20,829.53,208.94,64.31,158.5,22.23,36.3,3869,1187.39,1244.77,5,0,7,0,7,1,620.93,AA,264.4,0.76,7.75,-57.38,2.35
1301,Corp_1301,Infrastructure,Uttar Pradesh,33,38.73,116.44,70.45,574.68,108.71,62.6,4343,348.76,1123.57,1,1,11,0,3,-5,168.49,CCC,5.68,4.94,181.9,-774.81,29.66
1302,Corp_1302,Textiles,Punjab,31,1147.63,61.69,116.98,581.85,385.03,76.2,4340,806.17,562.38,2,1,25,0,6,2,105.07,AAA,165.14,9.43,10.19,243.79,0.64
1303,Corp_1303,Manufacturing,Maharashtra,7,786.02,76.68,108.18,631.98,613.45,87.7,507,61.07,1034.04,6,0,25,0,1,0,372.96,CCC,30.71,8.24,13.76,-972.97,12.14
1304,Corp_1304,Auto Components,Haryana,18,440.11,247.11,105.3,268.91,732.24,41.8,942,980.9,802.99,3,0,17,1,7,2,411.77,BBB,145.17,1.09,23.93,177.91,2.84
1305,Corp_1305,Pharma,Uttar Pradesh,14,435.12,246.77,13.54,72.45,243.25,68.7,1428,471.82,1219.92,2,0,20,0,3,5,305.43,BBB,125.49,0.29,3.11,-748.1,2.43
1306,Corp_1306,Retail,Tamil Nadu,7,1173.1,7.95,58.37,583.35,745.68,53.3,1446,757.0,56.02,4,0,17,1,8,1,821.28,BBB,239.84,73.38,4.98,700.98,3.42
1307,Corp_1307,Chemicals,Uttar Pradesh,37,1139.38,154.16,10.98,60.6,180.64,60.5,1850,788.41,841.16,4,1,32,0,6,-5,489.6,BB,195.88,0.39,0.96,-52.75,2.5
1308,Corp_1308,Auto Components,Rajasthan,36,925.78,136.35,60.38,436.22,142.42,94.2,1327,1278.36,550.88,3,0,24,0,4,-5,631.63,BBB,110.46,3.2,6.52,727.48,5.72
1309,Corp_1309,Food Processing,Telangana,7,117.37,207.55,-2.32,412.31,737.33,62.5,2997,282.08,1181.47,1,1,28,0,9,1,217.68,CCC,138.47,1.99,-1.98,-899.39,1.57
1310,Corp_1310,Infrastructure,Telangana,21,195.82,149.41,55.62,505.8,243.58,76.1,3732,1206.37,700.98,0,0,25,1,1,-1,711.16,A,187.23,3.39,28.4,505.39,3.8
1311,Corp_1311,Chemicals,Delhi,12,173.38,14.65,84.84,631.93,522.56,87.5,3817,778.04,325.45,5,0,13,0,7,4,72.97,B,262.73,43.14,48.93,452.59,0.28
1312,Corp_1312,Manufacturing,Tamil Nadu,32,445.96,106.92,87.01,545.1,673.4,70.2,1449,311.68,42.35,3,0,19,1,5,2,94.48,B,142.05,5.1,19.51,269.33,0.67
1313,Corp_1313,IT Services,Haryana,12,62.91,244.98,-8.91,303.41,200.36,66.6,2195,656.79,997.51,4,0,6,0,5,-2,869.76,BBB,60.99,1.24,-14.16,-340.72,14.26
1314,Corp_1314,Auto Components,Karnataka,33,759.29,216.41,48.99,345.5,471.55,55.1,4336,484.06,116.58,7,1,4,1,1,-4,40.32,AAA,55.66,1.6,6.45,367.48,0.72
1315,Corp_1315,Steel,Karnataka,12,976.86,124.32,26.84,61.0,897.17,82.0,2327,322.3,864.02,0,0,10,0,5,-3,772.92,AAA,93.91,0.49,2.75,-541.72,8.23
1316,Corp_1316,Pharma,Punjab,37,531.07,116.09,-10.59,193.12,24.37,59.0,1915,778.55,520.06,7,0,9,1,4,-3,529.5,BBB,245.14,1.66,-1.99,258.49,2.16
1317,Corp_1317,Textiles,Maharashtra,26,488.41,10.1,37.77,384.5,199.9,90.5,4479,148.97,82.14,2,0,4,0,4,0,195.5,A,253.96,38.07,7.73,66.83,0.77
1318,Corp_1318,Pharma,Haryana,27,369.22,117.13,110.75,571.51,820.8,41.2,2762,486.54,959.22,3,0,24,0,7,-2,6.32,AA,22.17,4.88,30.0,-472.68,0.29
1319,Corp_1319,Food Processing,Delhi,20,187.46,33.05,-9.94,52.2,617.22,54.8,658,615.72,52.55,4,0,22,1,7,1,86.57,AA,15.68,1.58,-5.3,563.17,5.52
1320,Corp_1320,Steel,Maharashtra,10,824.82,108.27,11.03,479.2,626.56,53.6,1208,1145.89,522.67,4,0,25,1,9,5,61.83,AAA,262.67,4.43,1.34,623.22,0.24
1321,Corp_1321,Textiles,Karnataka,18,430.76,86.54,65.16,482.78,366.91,80.3,2304,1141.96,1030.24,3,0,11,1,2,-2,318.86,B,144.47,5.58,15.13,111.72,2.21
1322,Corp_1322,Food Processing,Tamil Nadu,32,445.73,129.16,52.34,201.58,220.84,86.8,1231,389.1,214.26,3,0,7,0,1,1,212.46,CCC,70.68,1.56,11.74,174.84,3.01
1323,Corp_1323,Pharma,Maharashtra,24,173.71,198.27,22.13,136.8,137.6,50.4,3315,686.78,1004.23,2,0,21,0,6,3,383.94,B,40.29,0.69,12.74,-317.45,9.53
1324,Corp_1324,Retail,Tamil Nadu,24,292.86,220.11,61.59,208.49,288.23,43.4,1402,44.12,33.92,3,0,18,0,5,1,390.61,BB,223.0,0.95,21.03,10.2,1.75
1325,Corp_1325,Food Processing,Gujarat,29,1039.45,83.43,87.12,492.5,569.68,40.5,3366,1219.95,994.61,3,0,26,0,7,3,571.02,A,23.22,5.9,8.38,225.34,24.59
1326,Corp_1326,Textiles,Delhi,20,1010.01,63.67,54.91,552.14,881.76,89.7,4100,1109.6,1170.44,1,0,23,0,2,0,804.51,AAA,268.81,8.67,5.44,-60.84,2.99
1327,Corp_1327,Manufacturing,Karnataka,24,209.29,188.84,48.73,284.42,680.6,48.6,1454,425.22,690.66,5,1,16,0,9,3,79.68,CCC,138.38,1.51,23.28,-265.44,0.58
1328,Corp_1328,Pharma,Uttar Pradesh,3,514.48,126.77,46.84,369.38,611.71,39.1,3292,101.92,74.4,7,0,3,0,6,-2,439.85,A,68.59,2.91,9.1,27.52,6.41
1329,Corp_1329,Auto Components,Gujarat,8,1015.66,38.22,-4.21,461.93,34.82,67.6,4752,597.98,325.61,2,0,9,0,7,3,324.07,B,256.26,12.09,-0.41,272.37,1.26
1330,Corp_1330,Auto Components,Tamil Nadu,18,218.8,60.32,10.42,417.91,863.63,94.5,1347,411.17,796.94,7,0,32,0,2,-2,616.17,BB,290.14,6.93,4.76,-385.77,2.12
1331,Corp_1331,Chemicals,Karnataka,28,465.08,101.45,75.78,212.13,677.37,40.3,2466,610.81,1071.4,0,0,32,0,4,0,814.63,B,247.47,2.09,16.29,-460.59,3.29
1332,Corp_1332,IT Services,Telangana,3,909.62,77.44,2.68,232.02,412.58,67.1,2983,1046.94,1200.3,7,0,14,0,6,-3,44.02,BB,15.46,3.0,0.29,-153.36,2.85
1333,Corp_1333,Manufacturing,Haryana,36,1077.44,232.55,5.2,116.52,296.21,66.6,605,437.42,92.07,4,0,28,0,2,-4,226.53,AAA,155.24,0.5,0.48,345.35,1.46
1334,Corp_1334,Infrastructure,Punjab,17,1172.62,101.05,30.87,21.74,175.65,40.0,4637,448.92,844.99,2,0,28,0,3,4,167.32,BBB,70.72,0.22,2.63,-396.07,2.37
1335,Corp_1335,Steel,Rajasthan,34,286.48,20.91,97.65,573.0,668.29,36.9,4060,928.06,834.49,1,0,24,0,8,-2,299.62,BBB,156.67,27.4,34.09,93.57,1.91
1336,Corp_1336,Manufacturing,Telangana,25,457.05,149.93,85.73,142.38,107.29,50.0,965,392.95,336.91,1,0,9,0,6,-1,747.04,B,139.32,0.95,18.76,56.04,5.36
1337,Corp_1337,Pharma,Karnataka,5,987.32,24.45,40.06,425.08,522.28,51.6,3533,139.79,919.47,4,0,26,0,5,5,394.57,A,197.35,17.39,4.06,-779.68,2.0
1338,Corp_1338,Steel,Punjab,13,823.26,240.62,101.23,404.11,422.37,66.0,4898,1042.22,1246.73,2,0,10,0,2,1,446.93,CCC,142.95,1.68,12.3,-204.51,3.13
1339,Corp_1339,Manufacturing,Punjab,19,852.0,81.82,98.8,119.13,376.86,90.0,4636,255.2,202.15,7,0,25,0,3,1,305.96,AA,42.55,1.46,11.6,53.05,7.19
1340,Corp_1340,Chemicals,Telangana,2,156.3,105.78,93.36,190.82,187.36,53.3,2798,890.09,825.65,1,0,22,0,2,3,543.49,A,144.8,1.8,59.73,64.44,3.75
1341,Corp_1341,Manufacturing,Rajasthan,29,158.18,208.4,63.65,342.94,562.73,86.5,801,307.85,1078.61,0,0,15,0,8,5,781.52,AAA,231.2,1.65,40.24,-770.76,3.38
1342,Corp_1342,Textiles,Maharashtra,30,87.03,34.45,7.06,29.77,870.13,37.4,572,44.29,692.44,6,1,9,1,2,-2,257.01,BB,32.62,0.86,8.11,-648.15,7.88
1343,Corp_1343,IT Services,Haryana,8,495.79,81.56,67.69,451.91,370.18,49.5,1932,1179.87,977.27,0,1,8,0,9,-4,763.27,B,295.19,5.54,13.65,202.6,2.59
1344,Corp_1344,Manufacturing,Tamil Nadu,37,248.73,39.47,-11.94,23.72,732.05,42.2,1858,952.5,456.01,3,0,20,0,1,-5,529.85,AAA,47.47,0.6,-4.8,496.49,11.16
1345,Corp_1345,Steel,Uttar Pradesh,33,577.23,234.85,83.22,276.54,689.31,52.9,3287,449.04,640.17,3,1,3,0,9,3,368.35,BB,188.29,1.18,14.42,-191.13,1.96
1346,Corp_1346,Textiles,Karnataka,19,504.95,52.69,8.48,369.64,293.16,58.2,1514,387.4,875.19,5,0,6,0,6,0,628.18,BBB,93.65,7.02,1.68,-487.79,6.71
1347,Corp_1347,Infrastructure,Gujarat,37,868.71,133.82,30.95,284.05,541.21,45.2,1044,1017.9,1240.49,2,0,8,0,1,1,203.4,CCC,93.87,2.12,3.56,-222.59,2.17
1348,Corp_1348,Food Processing,Delhi,4,1079.96,20.19,108.84,6.45,447.24,84.3,1688,89.2,488.19,7,1,15,0,8,-2,346.51,BB,281.21,0.32,10.08,-398.99,1.23
1349,Corp_1349,Steel,Uttar Pradesh,12,906.4,66.4,37.36,603.52,800.19,76.9,2206,1231.41,737.86,6,0,16,0,3,-2,386.81,CCC,179.59,9.09,4.12,493.55,2.15
1350,Corp_1350,Steel,Tamil Nadu,37,912.34,19.97,57.1,441.21,21.94,51.6,2723,1060.45,126.39,6,1,25,0,3,-3,141.83,BB,103.76,22.09,6.26,934.06,1.37
1351,Corp_1351,Auto Components,Karnataka,14,965.11,145.2,-11.02,696.42,779.89,82.9,1972,344.3,775.68,6,0,25,0,8,4,633.34,AAA,234.04,4.8,-1.14,-431.38,2.71
1352,Corp_1352,Auto Components,Gujarat,5,552.22,223.55,11.33,603.73,85.64,49.9,601,1275.66,531.31,4,1,30,0,8,-2,419.7,BBB,32.86,2.7,2.05,744.35,12.77
1353,Corp_1353,Auto Components,Maharashtra,30,1181.7,147.85,114.79,580.25,358.72,40.6,1657,762.29,43.24,2,0,8,0,5,-4,261.08,AAA,72.29,3.92,9.71,719.05,3.61
1354,Corp_1354,Food Processing,Rajasthan,12,409.81,69.06,90.17,336.77,776.37,82.0,1407,559.2,657.72,1,0,27,0,9,1,76.16,CCC,120.6,4.88,22.0,-98.52,0.63
1355,Corp_1355,Chemicals,Uttar Pradesh,32,381.54,141.71,96.43,495.72,393.91,45.2,4897,273.8,492.29,4,1,12,0,2,-4,765.36,AA,214.98,3.5,25.27,-218.49,3.56
1356,Corp_1356,Auto Components,Maharashtra,14,422.0,89.43,-9.41,393.42,485.98,47.6,2781,1261.57,871.49,5,0,19,0,4,1,161.44,BBB,121.31,4.4,-2.23,390.08,1.33
1357,Corp_1357,Auto Components,Maharashtra,9,433.84,8.87,110.05,633.97,468.96,83.4,1815,131.68,692.59,0,0,3,0,2,3,403.37,A,78.42,71.47,25.37,-560.91,5.14
1358,Corp_1358,Textiles,Tamil Nadu,17,1086.11,125.41,119.2,691.98,228.9,76.2,4156,1005.31,346.13,6,0,9,0,3,2,479.86,CCC,196.8,5.52,10.97,659.18,2.44
1359,Corp_1359,Manufacturing,Telangana,24,903.26,9.68,37.84,676.24,593.41,82.7,1112,1033.09,1240.37,1,0,33,0,9,-1,71.79,AAA,139.73,69.86,4.19,-207.28,0.51
1360,Corp_1360,Manufacturing,Gujarat,17,1117.07,59.03,15.74,566.45,189.25,46.8,3617,154.87,1019.81,6,0,12,0,9,0,398.26,CCC,81.48,9.6,1.41,-864.94,4.89
1361,Corp_1361,Auto Components,Karnataka,18,826.43,42.51,7.32,574.75,350.66,83.0,3000,162.73,518.54,6,0,31,0,7,-3,55.62,AAA,20.24,13.52,0.89,-355.81,2.75
1362,Corp_1362,Infrastructure,Maharashtra,6,190.27,205.92,56.15,196.89,322.52,58.9,2658,1057.41,106.63,5,0,18,0,4,1,805.89,CCC,195.42,0.96,29.51,950.78,4.12
1363,Corp_1363,Food Processing,Tamil Nadu,26,419.92,47.92,70.36,27.24,722.81,70.0,337,1229.1,744.48,7,0,21,0,5,5,346.5,AAA,98.11,0.57,16.76,484.62,3.53
1364,Corp_1364,Pharma,Telangana,18,407.1,66.78,90.18,526.18,777.8,44.4,1097,160.47,510.93,3,1,30,0,4,-4,75.97,B,37.33,7.88,22.15,-350.46,2.04
1365,Corp_1365,IT Services,Tamil Nadu,29,882.22,90.74,38.75,260.41,108.94,63.7,1757,98.43,645.32,3,0,7,0,3,-3,596.21,A,63.39,2.87,4.39,-546.89,9.41
1366,Corp_1366,Food Processing,Tamil Nadu,32,1170.13,96.94,110.87,636.91,523.03,58.4,279,226.22,1080.26,1,0,26,0,7,-3,306.15,A,53.73,6.57,9.48,-854.04,5.7
1367,Corp_1367,Infrastructure,Rajasthan,14,1077.38,84.05,25.25,537.13,428.08,61.4,3977,387.36,597.69,5,0,18,0,7,5,447.75,B,84.18,6.39,2.34,-210.33,5.32
1368,Corp_1368,Textiles,Karnataka,9,947.17,61.96,28.51,146.55,283.75,62.9,3831,285.52,657.58,0,0,18,0,5,3,298.46,A,265.45,2.37,3.01,-372.06,1.12
1369,Corp_1369,Auto Components,Maharashtra,17,673.35,45.06,82.71,625.62,815.48,53.6,110,1215.05,616.65,4,1,16,0,9,1,538.18,B,153.67,13.88,12.28,598.4,3.5
1370,Corp_1370,Steel,Maharashtra,14,375.07,169.86,5.15,693.34,538.15,58.9,3029,293.26,542.66,4,1,10,1,4,-3,478.27,B,88.33,4.08,1.37,-249.4,5.41
1371,Corp_1371,Textiles,Telangana,19,450.25,30.81,44.51,506.78,502.43,86.9,3427,741.61,445.5,7,0,20,1,3,2,326.84,BBB,85.13,16.45,9.89,296.11,3.84
1372,Corp_1372,Pharma,Maharashtra,32,575.29,156.73,35.48,171.14,893.63,87.2,2779,302.42,170.22,0,0,32,0,7,-1,825.65,AA,152.93,1.09,6.17,132.2,5.4
1373,Corp_1373,Pharma,Haryana,28,122.29,109.82,53.95,514.93,583.06,94.8,2755,876.74,877.17,1,0,11,0,8,2,256.97,AAA,100.26,4.69,44.12,-0.43,2.56
1374,Corp_1374,Infrastructure,Uttar Pradesh,36,394.45,161.83,71.83,435.06,839.19,92.8,3389,309.34,707.37,5,0,32,0,4,-3,236.0,AAA,163.71,2.69,18.21,-398.03,1.44
1375,Corp_1375,Food Processing,Karnataka,16,525.86,30.29,11.64,457.42,548.93,75.1,1799,1039.2,259.4,3,0,3,0,8,5,821.73,B,250.51,15.1,2.21,779.8,3.28
1376,Corp_1376,IT Services,Rajasthan,26,423.74,196.55,45.1,693.01,703.46,77.5,4639,618.97,1180.5,1,0,32,0,6,-1,244.38,A,115.13,3.53,10.64,-561.53,2.12
1377,Corp_1377,Food Processing,Telangana,5,480.89,30.17,31.83,27.55,259.34,57.0,3026,1047.77,44.69,6,0,4,0,6,-3,582.81,A,70.45,0.91,6.62,1003.08,8.27
1378,Corp_1378,Chemicals,Delhi,19,407.88,183.58,56.53,307.91,252.7,61.2,3273,1074.03,490.5,2,1,4,0,9,2,288.42,AAA,224.47,1.68,13.86,583.53,1.28
1379,Corp_1379,Textiles,Punjab,18,602.9,204.08,13.84,630.96,212.54,38.9,4614,1042.76,1095.54,1,0,12,0,4,-1,331.18,BB,44.63,3.09,2.3,-52.78,7.42
1380,Corp_1380,Textiles,Uttar Pradesh,26,880.72,144.28,108.93,8.65,658.41,60.0,1883,854.89,663.55,7,0,15,0,1,-1,696.82,BBB,159.99,0.06,12.37,191.34,4.36
1381,Corp_1381,Food Processing,Uttar Pradesh,15,464.51,63.32,90.7,596.67,487.48,74.6,1165,327.31,730.39,3,0,32,0,2,5,331.97,B,55.62,9.42,19.53,-403.08,5.97
1382,Corp_1382,Food Processing,Karnataka,32,555.83,81.79,88.01,168.83,851.57,90.0,958,654.39,922.93,2,0,28,0,9,0,328.49,BBB,227.42,2.06,15.83,-268.54,1.44
1383,Corp_1383,Textiles,Rajasthan,4,151.55,6.99,81.73,205.95,242.78,73.2,4245,699.94,376.96,5,0,34,0,5,-3,448.12,AAA,223.82,29.46,53.93,322.98,2.0
1384,Corp_1384,Auto Components,Haryana,2,105.73,133.1,25.45,583.69,729.58,73.4,3207,841.09,892.3,3,0,9,0,1,4,103.25,A,226.36,4.39,24.07,-51.21,0.46
1385,Corp_1385,Chemicals,Gujarat,4,775.93,115.1,-6.14,368.2,818.01,86.7,3481,171.81,249.96,0,0,31,0,3,0,43.14,AAA,164.46,3.2,-0.79,-78.15,0.26
1386,Corp_1386,IT Services,Rajasthan,2,967.02,9.37,3.32,329.27,652.11,63.0,3661,761.74,1244.16,3,0,23,0,2,1,497.81,AAA,22.85,35.14,0.34,-482.42,21.79
1387,Corp_1387,Auto Components,Haryana,12,738.64,204.87,0.07,531.34,112.58,79.0,2920,26.59,117.79,5,0,20,0,7,3,466.81,BB,83.58,2.59,0.01,-91.2,5.59
1388,Corp_1388,Pharma,Tamil Nadu,22,348.67,109.52,13.09,173.78,70.45,75.2,3997,740.49,858.25,1,0,17,0,4,-4,328.7,BB,169.61,1.59,3.75,-117.76,1.94
1389,Corp_1389,Food Processing,Delhi,3,645.11,198.41,95.46,293.75,247.88,51.1,4043,598.97,1086.34,4,0,8,0,2,-3,645.13,A,138.48,1.48,14.8,-487.37,4.66
1390,Corp_1390,IT Services,Delhi,31,451.13,95.88,112.29,218.97,472.86,48.3,4265,1136.49,348.45,6,0,5,0,5,-4,462.43,CCC,148.27,2.28,24.89,788.04,3.12
1391,Corp_1391,Steel,Karnataka,24,174.42,231.44,117.39,58.61,585.56,37.8,2453,1014.04,1008.52,2,0,27,0,7,2,792.36,BBB,6.83,0.25,67.3,5.52,116.01
1392,Corp_1392,Auto Components,Telangana,22,496.98,152.49,-19.3,301.19,69.79,72.8,3897,485.66,756.31,5,0,16,0,8,-5,154.85,A,291.52,1.98,-3.88,-270.65,0.53
1393,Corp_1393,Textiles,Gujarat,14,177.95,179.3,116.33,566.17,763.72,77.0,4956,414.53,626.2,3,0,11,0,6,-3,644.31,BBB,161.91,3.16,65.37,-211.67,3.98
1394,Corp_1394,Auto Components,Maharashtra,4,471.89,225.89,62.95,473.0,697.63,59.5,212,1003.57,1142.06,4,0,24,0,9,0,613.11,A,260.24,2.09,13.34,-138.49,2.36
1395,Corp_1395,Retail,Uttar Pradesh,10,1062.98,228.06,-15.19,566.46,309.89,35.9,1800,402.74,694.96,4,1,34,0,1,3,514.34,BB,73.21,2.48,-1.43,-292.22,7.03
1396,Corp_1396,Auto Components,Telangana,38,743.19,110.85,107.17,558.73,408.73,80.8,48,887.46,173.93,5,0,7,0,9,1,338.76,BBB,78.4,5.04,14.42,713.53,4.32
1397,Corp_1397,Chemicals,Maharashtra,28,37.78,19.0,107.93,318.48,815.64,50.2,868,548.32,470.37,6,0,17,1,6,4,355.27,A,65.58,16.76,285.68,77.95,5.42
1398,Corp_1398,Retail,Karnataka,34,969.51,103.64,96.24,511.1,796.03,43.6,4230,948.31,1248.8,7,0,8,0,3,4,117.79,BBB,126.4,4.93,9.93,-300.49,0.93
1399,Corp_1399,Auto Components,Maharashtra,2,762.93,124.25,-10.12,455.32,324.31,51.0,2805,1116.55,159.96,7,0,15,0,8,2,233.19,AAA,269.0,3.66,-1.33,956.59,0.87
1400,Corp_1400,IT Services,Punjab,6,1159.65,15.0,109.47,460.65,128.71,81.5,4653,646.57,956.48,7,0,25,0,9,-1,805.62,BBB,104.27,30.71,9.44,-309.91,7.73
1401,Corp_1401,IT Services,Telangana,30,986.85,31.08,74.93,189.42,760.09,90.2,2593,1102.11,660.22,4,0,5,0,1,2,259.45,BB,78.16,6.09,7.59,441.89,3.32
1402,Corp_1402,Food Processing,Haryana,9,111.52,245.61,98.82,236.22,557.18,43.8,1394,1160.53,905.7,4,0,26,0,1,-2,791.54,BB,165.07,0.96,88.61,254.83,4.8
1403,Corp_1403,Chemicals,Haryana,29,759.83,214.12,68.27,510.28,147.67,36.2,2275,876.68,956.58,5,0,28,0,1,-2,772.1,A,36.13,2.38,8.98,-79.9,21.37
1404,Corp_1404,Food Processing,Tamil Nadu,19,648.98,43.06,-7.6,542.31,49.81,78.9,4262,613.93,824.34,2,0,24,0,1,1,476.08,CCC,130.71,12.59,-1.17,-210.41,3.64
1405,Corp_1405,Steel,Telangana,13,991.81,160.75,69.11,415.36,536.62,84.2,2495,682.53,70.28,7,1,4,0,2,5,376.06,BBB,38.96,2.58,6.97,612.25,9.65
1406,Corp_1406,Retail,Maharashtra,31,692.38,173.72,39.44,226.35,547.33,69.0,4751,354.41,170.39,0,0,7,0,4,-1,149.12,AAA,218.67,1.3,5.7,184.02,0.68
1407,Corp_1407,Pharma,Maharashtra,31,1030.77,111.98,43.69,525.43,886.69,89.5,2662,1122.67,980.39,7,0,28,0,4,-4,794.38,BBB,154.26,4.69,4.24,142.28,5.15
1408,Corp_1408,Retail,Punjab,19,1164.92,205.03,26.66,68.61,469.16,61.3,150,1009.38,1002.9,3,0,29,0,2,1,860.66,AA,274.88,0.33,2.29,6.48,3.13
1409,Corp_1409,Infrastructure,Telangana,33,886.91,155.19,76.65,219.71,584.16,42.9,2630,499.99,1012.89,3,0,33,0,1,2,787.08,B,54.94,1.42,8.64,-512.9,14.33
1410,Corp_1410,Textiles,Delhi,14,586.16,71.47,57.82,348.04,541.49,61.1,4879,1084.0,664.81,1,0,29,0,4,1,599.84,A,152.86,4.87,9.86,419.19,3.92
1411,Corp_1411,Pharma,Punjab,12,637.38,77.53,28.14,158.08,628.71,68.4,2881,513.49,91.23,3,1,15,0,5,1,363.91,CCC,158.86,2.04,4.41,422.26,2.29
1412,Corp_1412,Infrastructure,Delhi,3,436.63,4.98,-17.31,627.78,724.84,83.3,2279,213.18,413.02,3,0,19,0,4,-1,462.35,BBB,178.97,126.06,-3.96,-199.84,2.58
1413,Corp_1413,Pharma,Telangana,4,317.93,226.43,67.39,31.7,767.26,94.5,1012,740.21,478.72,3,0,33,0,5,5,126.88,AA,269.96,0.14,21.2,261.49,0.47
1414,Corp_1414,Pharma,Gujarat,17,788.84,144.03,15.96,525.39,616.63,74.2,3666,1046.77,1232.55,2,1,9,0,4,3,534.39,A,202.22,3.65,2.02,-185.78,2.64
1415,Corp_1415,Textiles,Rajasthan,29,734.95,26.23,113.73,641.66,237.25,84.2,1027,729.82,132.27,0,0,28,0,5,-5,62.6,AAA,44.98,24.46,15.47,597.55,1.39
1416,Corp_1416,Retail,Uttar Pradesh,7,609.86,108.58,53.64,248.71,133.5,67.6,2877,773.35,727.39,0,0,26,0,5,0,698.37,AA,198.72,2.29,8.8,45.96,3.51
1417,Corp_1417,Retail,Gujarat,14,485.23,65.94,10.52,316.15,746.11,35.1,3841,205.59,840.14,1,0,13,0,4,-2,891.09,BB,158.88,4.79,2.17,-634.55,5.61
1418,Corp_1418,IT Services,Maharashtra,36,1030.89,75.56,90.64,518.78,525.53,39.3,1930,692.17,453.42,6,1,26,0,7,-1,752.44,BBB,244.59,6.87,8.79,238.75,3.08
1419,Corp_1419,Auto Components,Telangana,32,194.66,5.83,71.21,170.02,342.04,42.2,4075,1106.69,221.42,7,1,21,0,2,4,494.41,CCC,254.29,29.16,36.58,885.27,1.94
1420,Corp_1420,Manufacturing,Punjab,30,385.29,245.3,18.57,329.69,462.6,90.3,4600,811.39,1151.57,6,0,9,0,5,-2,122.66,CCC,279.81,1.34,4.82,-340.18,0.44
1421,Corp_1421,Pharma,Tamil Nadu,21,1022.89,33.89,93.11,604.69,750.36,35.8,2746,397.55,45.85,2,0,17,0,5,5,467.3,B,227.25,17.84,9.1,351.7,2.06
1422,Corp_1422,Manufacturing,Punjab,3,348.86,10.73,72.92,56.55,91.76,64.7,637,370.05,817.1,7,0,22,1,8,4,616.6,B,250.92,5.27,20.9,-447.05,2.46
1423,Corp_1423,Manufacturing,Gujarat,26,279.78,113.86,87.72,333.87,889.65,60.4,2113,1283.49,913.43,5,0,32,1,6,-3,397.45,BBB,115.63,2.93,31.35,370.06,3.44
1424,Corp_1424,Steel,Delhi,32,319.54,216.17,85.82,66.24,360.28,83.0,4256,799.7,386.13,2,0,25,0,7,-2,701.96,BBB,173.91,0.31,26.86,413.57,4.04
1425,Corp_1425,Food Processing,Maharashtra,26,277.94,71.65,43.65,453.07,544.22,77.1,3503,869.77,435.09,0,0,6,0,1,-3,410.09,AA,219.4,6.32,15.7,434.68,1.87
1426,Corp_1426,Food Processing,Tamil Nadu,28,899.48,83.3,43.01,420.01,747.02,37.0,1685,168.66,830.8,3,1,14,0,6,-1,435.13,A,264.25,5.04,4.78,-662.14,1.65
1427,Corp_1427,Auto Components,Uttar Pradesh,19,195.5,198.35,98.85,370.96,26.04,62.0,4038,921.15,709.87,0,0,30,0,2,-4,560.57,BB,94.78,1.87,50.56,211.28,5.91
